"SampleName";"Locus";"Coverage"
"S310";"D22S1045";1703
"S310";"D2S1338";782
"S310";"D2S441";2230
"S310";"D3S1358";3864
"S310";"D4S2408";1812
"S310";"D5S818";984
"S310";"D6S1043";4302
"S310";"D7S820";1244
"S310";"D8S1179";2016
"S310";"D9S1122";2600
"S310";"FGA";2691
"S310";"PENTA D";995
"S310";"PENTA E";354
"S310";"TH01";5180
"S310";"TPOX";993
"S310";"VWA";626
"S311";"CSF1PO";298
"S311";"D10S1248";1014
"S311";"D12S391";844
"S311";"D13S317";1189
"S311";"D16S539";1566
"S311";"D17S1301";1240
"S311";"D18S51";1180
"S311";"D19S433";1092
"S311";"D1S1656";418
"S311";"D20S482";4038
"S311";"D21S11";761
"S311";"D22S1045";1479
"S311";"D2S1338";824
"S311";"D2S441";1928
"S311";"D3S1358";3579
"S311";"D4S2408";1233
"S311";"D5S818";841
"S311";"D6S1043";4188
"S311";"D7S820";1081
"S311";"D8S1179";1917
"S311";"D9S1122";1798
"S311";"FGA";2092
"S311";"PENTA D";912
"S311";"PENTA E";426
"S311";"TH01";4200
"S311";"TPOX";653
"S311";"VWA";367
"S312";"CSF1PO";420
"S312";"D10S1248";1137
"S312";"D12S391";1477
"S312";"D13S317";1924
"S312";"D16S539";2475
"S312";"D17S1301";1748
"S312";"D18S51";1319
"S312";"D19S433";1379
"S312";"D1S1656";578
"S312";"D20S482";4911
"S312";"D21S11";1154
"S312";"D22S1045";676
"S312";"D2S1338";1023
"S312";"D2S441";2357
"S312";"D3S1358";4409
"S312";"D4S2408";1764
"S312";"D5S818";1472
"S312";"D6S1043";5101
"S312";"D7S820";1320
"S312";"D8S1179";2616
"S312";"D9S1122";2841
"S312";"FGA";2979
"S312";"PENTA D";1255
"S312";"PENTA E";692
"S312";"TH01";8003
"S312";"TPOX";1337
"S312";"VWA";607
"S313";"CSF1PO";541
"S313";"D10S1248";1266
"S313";"D12S391";1447
"S313";"D13S317";1945
"S313";"D16S539";2445
"S313";"D17S1301";1870
"S313";"D18S51";1903
"S313";"D19S433";2204
"S313";"D1S1656";905
"S313";"D20S482";6764
"S313";"D21S11";1459
"S313";"D22S1045";2208
"S313";"D2S1338";1166
"S313";"D2S441";2416
"S313";"D3S1358";6388
"S313";"D4S2408";2437
"S313";"D5S818";1887
"S313";"D6S1043";5647
"S313";"D7S820";1934
"S313";"D8S1179";3347
"S313";"D9S1122";3748
"S313";"FGA";3523
"S313";"PENTA D";1550
"S313";"PENTA E";828
"S313";"TH01";9965
"S313";"TPOX";1872
"S313";"VWA";970
"S314";"CSF1PO";427
"S314";"D10S1248";710
"S314";"D12S391";806
"S314";"D13S317";1446
"S314";"D16S539";1658
"S314";"D17S1301";1258
"S314";"D18S51";1266
"S314";"D19S433";1469
"S314";"D1S1656";594
"S314";"D20S482";5260
"S314";"D21S11";1067
"S314";"D22S1045";1820
"S314";"D2S1338";750
"S314";"D2S441";2219
"S314";"D3S1358";3481
"S314";"D4S2408";1726
"S314";"D5S818";1090
"S314";"D6S1043";3958
"S314";"D7S820";1130
"S314";"D8S1179";2137
"S314";"D9S1122";2330
"S314";"FGA";2786
"S314";"PENTA D";1105
"S314";"PENTA E";427
"S314";"TH01";6231
"S314";"TPOX";1061
"S314";"VWA";488
"S315";"CSF1PO";378
"S315";"D10S1248";1081
"S315";"D12S391";1291
"S315";"D13S317";1962
"S315";"D16S539";2080
"S315";"D17S1301";1663
"S315";"D18S51";1277
"S315";"D19S433";1440
"S315";"D1S1656";642
"S315";"D20S482";5198
"S315";"D21S11";1179
"S315";"D22S1045";1863
"S315";"D2S1338";851
"S315";"D2S441";1975
"S315";"D3S1358";4356
"S315";"D4S2408";2010
"S315";"D5S818";1529
"S315";"D6S1043";5835
"S315";"D7S820";1237
"S315";"D8S1179";2021
"S315";"D9S1122";2428
"S315";"FGA";2700
"S315";"PENTA D";1081
"S315";"PENTA E";691
"S315";"TH01";6052
"S315";"TPOX";954
"S315";"VWA";602
"S316";"CSF1PO";394
"S316";"D10S1248";845
"S316";"D12S391";1143
"S316";"D13S317";1667
"S316";"D16S539";2059
"S316";"D17S1301";1320
"S316";"D18S51";1138
"S316";"D19S433";1769
"S316";"D1S1656";758
"S316";"D20S482";5038
"S316";"D21S11";858
"S316";"D22S1045";528
"S316";"D2S1338";608
"S316";"D2S441";1946
"S316";"D3S1358";4026
"S316";"D4S2408";1740
"S316";"D5S818";1222
"S316";"D6S1043";4933
"S316";"D7S820";1020
"S316";"D8S1179";1842
"S316";"D9S1122";2495
"S316";"FGA";3018
"S316";"PENTA D";1281
"S316";"PENTA E";421
"S316";"TH01";5425
"S316";"TPOX";1074
"S316";"VWA";496
"S317";"CSF1PO";443
"S317";"D10S1248";948
"S317";"D12S391";1146
"S317";"D13S317";1828
"S317";"D16S539";2095
"S317";"D17S1301";977
"S317";"D18S51";1341
"S317";"D19S433";1189
"S317";"D1S1656";433
"S317";"D20S482";4951
"S317";"D21S11";746
"S317";"D22S1045";1498
"S317";"D2S1338";898
"S317";"D2S441";1761
"S317";"D3S1358";4053
"S317";"D4S2408";1490
"S317";"D5S818";1089
"S317";"D6S1043";3913
"S317";"D7S820";973
"S317";"D8S1179";1759
"S317";"D9S1122";1899
"S317";"FGA";2710
"S317";"PENTA D";819
"S317";"PENTA E";327
"S317";"TH01";4969
"S317";"TPOX";1131
"S317";"VWA";535
"S318";"CSF1PO";504
"S318";"D10S1248";1197
"S318";"D12S391";572
"S318";"D13S317";1539
"S318";"D16S539";1420
"S318";"D17S1301";1106
"S318";"D18S51";1296
"S318";"D19S433";1154
"S318";"D1S1656";378
"S318";"D20S482";5579
"S318";"D21S11";421
"S318";"D22S1045";25
"S318";"D2S1338";1235
"S318";"D2S441";1776
"S318";"D3S1358";4184
"S318";"D4S2408";2197
"S318";"D5S818";899
"S318";"D6S1043";3517
"S318";"D7S820";578
"S318";"D8S1179";2756
"S318";"D9S1122";2799
"S318";"FGA";1776
"S318";"PENTA D";325
"S318";"PENTA E";60
"S318";"TH01";8944
"S318";"TPOX";2263
"S318";"VWA";692
"S32";"CSF1PO";733
"S32";"D10S1248";1514
"S32";"D12S391";800
"S32";"D13S317";1712
"S32";"D16S539";2206
"S32";"D17S1301";1144
"S32";"D18S51";1902
"S32";"D19S433";2120
"S32";"D1S1656";278
"S32";"D20S482";6284
"S32";"D21S11";1203
"S32";"D22S1045";1472
"S32";"D2S1338";1705
"S32";"D2S441";2394
"S32";"D3S1358";4385
"S32";"D4S2408";1622
"S32";"D5S818";835
"S32";"D6S1043";3613
"S32";"D7S820";916
"S32";"D8S1179";2179
"S32";"D9S1122";3497
"S32";"FGA";2217
"S32";"PENTA D";366
"S32";"PENTA E";186
"S32";"TH01";7503
"S32";"TPOX";1192
"S32";"VWA";695
"S321";"CSF1PO";159
"S321";"D10S1248";494
"S321";"D12S391";87
"S321";"D13S317";241
"S321";"D16S539";221
"S321";"D17S1301";156
"S321";"D18S51";168
"S321";"D19S433";281
"S321";"D1S1656";28
"S321";"D20S482";566
"S321";"D21S11";50
"S321";"D22S1045";48
"S321";"D2S1338";1459
"S321";"D2S441";349
"S321";"D3S1358";434
"S321";"D4S2408";532
"S321";"D5S818";52
"S321";"D6S1043";412
"S321";"D7S820";74
"S321";"D8S1179";688
"S321";"D9S1122";539
"S321";"FGA";222
"S321";"PENTA D";6
"S321";"PENTA E";3
"S321";"TH01";8095
"S321";"TPOX";1672
"S321";"VWA";145
"S324";"CSF1PO";287
"S324";"D10S1248";972
"S324";"D12S391";870
"S324";"D13S317";1077
"S324";"D16S539";1490
"S324";"D17S1301";868
"S324";"D18S51";828
"S324";"D19S433";1032
"S324";"D1S1656";286
"S324";"D20S482";3042
"S324";"D21S11";616
"S324";"D22S1045";962
"S324";"D2S1338";696
"S324";"D2S441";1191
"S324";"D3S1358";1933
"S324";"D4S2408";1089
"S324";"D5S818";563
"S324";"D6S1043";2839
"S324";"D7S820";827
"S324";"D8S1179";1331
"S324";"D9S1122";1620
"S324";"FGA";1723
"S324";"PENTA D";739
"S324";"PENTA E";298
"S324";"TH01";3975
"S324";"TPOX";762
"S324";"VWA";380
"S325";"CSF1PO";276
"S325";"D10S1248";1007
"S325";"D12S391";453
"S325";"D13S317";803
"S325";"D16S539";1095
"S325";"D17S1301";706
"S325";"D18S51";747
"S325";"D19S433";736
"S325";"D1S1656";226
"S325";"D20S482";2513
"S325";"D21S11";335
"S325";"D22S1045";187
"S325";"D2S1338";1088
"S325";"D2S441";1362
"S325";"D3S1358";1914
"S325";"D4S2408";1159
"S325";"D5S818";263
"S325";"D6S1043";2498
"S325";"D7S820";413
"S325";"D8S1179";1421
"S325";"D9S1122";1431
"S325";"FGA";1083
"S325";"PENTA D";203
"S325";"PENTA E";7
"S325";"TH01";4321
"S325";"TPOX";1196
"S325";"VWA";524
"S326";"CSF1PO";305
"S326";"D10S1248";1019
"S326";"D12S391";1279
"S326";"D13S317";1223
"S326";"D16S539";1838
"S326";"D17S1301";947
"S326";"D18S51";1198
"S326";"D19S433";943
"S326";"D1S1656";447
"S326";"D20S482";3327
"S326";"D21S11";722
"S326";"D22S1045";720
"S326";"D2S1338";1042
"S326";"D2S441";1576
"S326";"D3S1358";3144
"S326";"D4S2408";1290
"S326";"D5S818";534
"S326";"D6S1043";4038
"S326";"D7S820";780
"S326";"D8S1179";1634
"S326";"D9S1122";1843
"S326";"FGA";1863
"S326";"PENTA D";600
"S326";"PENTA E";230
"S326";"TH01";3971
"S326";"TPOX";757
"S326";"VWA";541
"S329";"CSF1PO";329
"S329";"D10S1248";1038
"S329";"D12S391";547
"S329";"D13S317";1494
"S329";"D16S539";1286
"S329";"D17S1301";911
"S329";"D18S51";780
"S329";"D19S433";990
"S329";"D1S1656";150
"S329";"D20S482";3094
"S329";"D21S11";259
"S329";"D22S1045";79
"S329";"D2S1338";1936
"S329";"D2S441";1404
"S329";"D3S1358";2064
"S329";"D4S2408";1386
"S329";"D5S818";323
"S329";"D6S1043";2167
"S329";"D7S820";399
"S329";"D8S1179";1446
"S329";"D9S1122";1720
"S329";"FGA";1149
"S329";"PENTA D";210
"S329";"PENTA E";50
"S329";"TH01";5473
"S329";"TPOX";1322
"S329";"VWA";371
"S33";"CSF1PO";332
"S33";"D10S1248";588
"S33";"D12S391";671
"S33";"D13S317";793
"S33";"D16S539";972
"S33";"D17S1301";521
"S33";"D18S51";1021
"S33";"D19S433";811
"S33";"D1S1656";262
"S33";"D20S482";2853
"S33";"D21S11";750
"S33";"D22S1045";797
"S33";"D2S1338";876
"S33";"D2S441";1210
"S33";"D3S1358";1814
"S33";"D4S2408";957
"S33";"D5S818";426
"S33";"D6S1043";1345
"S33";"D7S820";652
"S33";"D8S1179";1328
"S33";"D9S1122";1669
"S33";"FGA";936
"S33";"PENTA D";402
"S33";"PENTA E";214
"S33";"TH01";2940
"S33";"TPOX";661
"S33";"VWA";262
"S330";"CSF1PO";297
"S330";"D10S1248";984
"S330";"D12S391";775
"S330";"D13S317";1275
"S330";"D16S539";1621
"S330";"D17S1301";995
"S330";"D18S51";1049
"S330";"D19S433";1190
"S330";"D1S1656";407
"S330";"D20S482";3238
"S330";"D21S11";520
"S330";"D22S1045";1034
"S330";"D2S1338";1644
"S330";"D2S441";1378
"S330";"D3S1358";2556
"S330";"D4S2408";1334
"S330";"D5S818";368
"S330";"D6S1043";2959
"S330";"D7S820";574
"S330";"D8S1179";1559
"S330";"D9S1122";1979
"S330";"FGA";1759
"S330";"PENTA D";463
"S330";"PENTA E";127
"S330";"TH01";4642
"S330";"TPOX";1164
"S330";"VWA";497
"S331";"CSF1PO";299
"S331";"D10S1248";1052
"S331";"D12S391";827
"S331";"D13S317";1103
"S331";"D16S539";1559
"S331";"D17S1301";913
"S331";"D18S51";782
"S331";"D19S433";1007
"S331";"D1S1656";234
"S331";"D20S482";3936
"S331";"D21S11";366
"S331";"D22S1045";1048
"S331";"D2S1338";1345
"S331";"D2S441";1222
"S331";"D3S1358";2300
"S331";"D4S2408";1622
"S331";"D5S818";443
"S331";"D6S1043";2890
"S331";"D7S820";680
"S331";"D8S1179";1578
"S331";"D9S1122";1502
"S331";"FGA";1968
"S331";"PENTA D";317
"S331";"PENTA E";112
"S331";"TH01";4556
"S331";"TPOX";1433
"S331";"VWA";387
"S332";"CSF1PO";293
"S332";"D10S1248";1082
"S332";"D12S391";1092
"S332";"D13S317";1201
"S332";"D16S539";1675
"S332";"D17S1301";1229
"S332";"D18S51";1197
"S332";"D19S433";847
"S332";"D1S1656";607
"S332";"D20S482";4330
"S332";"D21S11";736
"S332";"D22S1045";2692
"S332";"D2S1338";1196
"S332";"D2S441";1683
"S332";"D3S1358";3186
"S332";"D4S2408";1483
"S332";"D5S818";483
"S332";"D6S1043";3809
"S332";"D7S820";882
"S332";"D8S1179";1560
"S332";"D9S1122";1698
"S332";"FGA";2025
"S332";"PENTA D";608
"S332";"PENTA E";251
"S332";"TH01";3997
"S332";"TPOX";615
"S332";"VWA";573
"S333";"CSF1PO";349
"S333";"D10S1248";754
"S333";"D12S391";838
"S333";"D13S317";911
"S333";"D16S539";1200
"S333";"D17S1301";1039
"S333";"D18S51";1003
"S333";"D19S433";859
"S333";"D1S1656";169
"S333";"D20S482";3848
"S333";"D21S11";644
"S333";"D22S1045";1116
"S333";"D2S1338";860
"S333";"D2S441";1362
"S333";"D3S1358";1875
"S333";"D4S2408";1573
"S333";"D5S818";605
"S333";"D6S1043";2649
"S333";"D7S820";786
"S333";"D8S1179";1606
"S333";"D9S1122";1720
"S333";"FGA";1730
"S333";"PENTA D";414
"S333";"PENTA E";353
"S333";"TH01";4070
"S333";"TPOX";1176
"S333";"VWA";446
"S334";"CSF1PO";118
"S334";"D10S1248";377
"S334";"D12S391";658
"S334";"D13S317";793
"S334";"D16S539";938
"S334";"D17S1301";490
"S334";"D18S51";431
"S334";"D19S433";543
"S334";"D1S1656";222
"S334";"D20S482";2544
"S334";"D21S11";549
"S334";"D22S1045";632
"S334";"D2S1338";608
"S334";"D2S441";866
"S334";"D3S1358";1665
"S334";"D4S2408";782
"S334";"D5S818";372
"S334";"D6S1043";2099
"S334";"D7S820";463
"S334";"D8S1179";944
"S334";"D9S1122";1139
"S334";"FGA";1415
"S334";"PENTA D";526
"S334";"PENTA E";207
"S334";"TH01";2537
"S334";"TPOX";542
"S334";"VWA";243
"S335";"CSF1PO";297
"S335";"D10S1248";958
"S335";"D12S391";1215
"S335";"D13S317";1186
"S335";"D16S539";1509
"S335";"D17S1301";1351
"S335";"D18S51";1020
"S335";"D19S433";927
"S335";"D1S1656";523
"S335";"D20S482";5250
"S335";"D21S11";925
"S335";"D22S1045";1000
"S335";"D2S1338";1086
"S335";"D2S441";1988
"S335";"D3S1358";3123
"S335";"D4S2408";1798
"S335";"D5S818";732
"S335";"D6S1043";4188
"S335";"D7S820";1256
"S335";"D8S1179";2006
"S335";"D9S1122";2316
"S335";"FGA";2669
"S335";"PENTA D";838
"S335";"PENTA E";448
"S335";"TH01";4230
"S335";"TPOX";999
"S335";"VWA";696
"S336";"CSF1PO";441
"S336";"D10S1248";1244
"S336";"D12S391";1351
"S336";"D13S317";1745
"S336";"D16S539";2134
"S336";"D17S1301";1868
"S336";"D18S51";1116
"S336";"D19S433";1752
"S336";"D1S1656";473
"S336";"D20S482";6560
"S336";"D21S11";1165
"S336";"D22S1045";1102
"S336";"D2S1338";1257
"S336";"D2S441";2331
"S336";"D3S1358";4393
"S336";"D4S2408";2292
"S336";"D5S818";1026
"S336";"D6S1043";5965
"S336";"D7S820";1392
"S336";"D8S1179";3097
"S336";"D9S1122";2950
"S336";"FGA";2808
"S336";"PENTA D";1480
"S336";"PENTA E";605
"S336";"TH01";8992
"S336";"TPOX";1772
"S336";"VWA";691
"S337";"CSF1PO";359
"S337";"D10S1248";844
"S337";"D12S391";1128
"S337";"D13S317";1255
"S337";"D16S539";1489
"S337";"D17S1301";1008
"S337";"D18S51";980
"S337";"D19S433";1269
"S337";"D1S1656";425
"S337";"D20S482";4519
"S337";"D21S11";754
"S337";"D22S1045";854
"S337";"D2S1338";800
"S337";"D2S441";1568
"S337";"D3S1358";2341
"S337";"D4S2408";1737
"S337";"D5S818";683
"S337";"D6S1043";4303
"S337";"D7S820";993
"S337";"D8S1179";1909
"S337";"D9S1122";2050
"S337";"FGA";2279
"S337";"PENTA D";1037
"S337";"PENTA E";495
"S337";"TH01";4758
"S337";"TPOX";1211
"S337";"VWA";389
"S338";"CSF1PO";317
"S338";"D10S1248";827
"S338";"D12S391";1071
"S338";"D13S317";1360
"S338";"D16S539";2097
"S338";"D17S1301";1234
"S338";"D18S51";1450
"S338";"D19S433";1032
"S338";"D1S1656";333
"S338";"D20S482";4981
"S338";"D21S11";833
"S338";"D22S1045";729
"S338";"D2S1338";971
"S338";"D2S441";1807
"S338";"D3S1358";2749
"S338";"D4S2408";1873
"S338";"D5S818";542
"S338";"D6S1043";4223
"S338";"D7S820";864
"S338";"D8S1179";1824
"S338";"D9S1122";2410
"S338";"FGA";2302
"S338";"PENTA D";771
"S338";"PENTA E";482
"S338";"TH01";5103
"S338";"TPOX";1431
"S338";"VWA";592
"S339";"CSF1PO";572
"S339";"D10S1248";1211
"S339";"D12S391";275
"S339";"D13S317";876
"S339";"D16S539";1070
"S339";"D17S1301";662
"S339";"D18S51";734
"S339";"D19S433";1176
"S339";"D1S1656";178
"S339";"D20S482";3010
"S339";"D21S11";175
"S339";"D22S1045";90
"S339";"D2S1338";1406
"S339";"D2S441";989
"S339";"D3S1358";2280
"S339";"D4S2408";2496
"S339";"D5S818";222
"S339";"D6S1043";3375
"S339";"D7S820";283
"S339";"D8S1179";2437
"S339";"D9S1122";2101
"S339";"FGA";1247
"S339";"PENTA D";89
"S339";"PENTA E";32
"S339";"TH01";8898
"S339";"TPOX";3197
"S339";"VWA";355
"S34";"CSF1PO";455
"S34";"D10S1248";799
"S34";"D12S391";1047
"S34";"D13S317";1228
"S34";"D16S539";1605
"S34";"D17S1301";571
"S34";"D18S51";1081
"S34";"D19S433";1265
"S34";"D1S1656";264
"S34";"D20S482";2843
"S34";"D21S11";1077
"S34";"D22S1045";1853
"S34";"D2S1338";825
"S34";"D2S441";1301
"S34";"D3S1358";2463
"S34";"D4S2408";893
"S34";"D5S818";490
"S34";"D6S1043";2102
"S34";"D7S820";595
"S34";"D8S1179";1536
"S34";"D9S1122";1735
"S34";"FGA";1202
"S34";"PENTA D";585
"S34";"PENTA E";448
"S34";"TH01";3378
"S34";"TPOX";668
"S34";"VWA";371
"S340";"CSF1PO";379
"S340";"D10S1248";1050
"S340";"D12S391";1058
"S340";"D13S317";1446
"S340";"D16S539";1506
"S340";"D17S1301";1578
"S340";"D18S51";1263
"S340";"D19S433";921
"S340";"D1S1656";376
"S340";"D20S482";5007
"S340";"D21S11";729
"S340";"D22S1045";528
"S340";"D2S1338";1651
"S340";"D2S441";2123
"S340";"D3S1358";3007
"S340";"D4S2408";2035
"S340";"D5S818";535
"S340";"D6S1043";4506
"S340";"D7S820";756
"S340";"D8S1179";2349
"S340";"D9S1122";2945
"S340";"FGA";2496
"S340";"PENTA D";481
"S340";"PENTA E";201
"S340";"TH01";6289
"S340";"TPOX";1646
"S340";"VWA";596
"S341";"CSF1PO";239
"S341";"D10S1248";719
"S341";"D12S391";859
"S341";"D13S317";913
"S341";"D16S539";1259
"S341";"D17S1301";573
"S341";"D18S51";675
"S341";"D19S433";957
"S341";"D1S1656";228
"S341";"D20S482";2594
"S341";"D21S11";480
"S341";"D22S1045";784
"S341";"D2S1338";722
"S341";"D2S441";931
"S341";"D3S1358";2077
"S341";"D4S2408";819
"S341";"D5S818";471
"S341";"D6S1043";2996
"S341";"D7S820";600
"S341";"D8S1179";1290
"S341";"D9S1122";1193
"S341";"FGA";1135
"S341";"PENTA D";635
"S341";"PENTA E";378
"S341";"TH01";3315
"S341";"TPOX";721
"S341";"VWA";323
"S342";"CSF1PO";264
"S342";"D10S1248";777
"S342";"D12S391";1164
"S342";"D13S317";1271
"S342";"D16S539";1721
"S342";"D17S1301";860
"S342";"D18S51";770
"S342";"D19S433";862
"S342";"D1S1656";285
"S342";"D20S482";2677
"S342";"D21S11";624
"S342";"D22S1045";690
"S342";"D2S1338";945
"S342";"D2S441";1370
"S342";"D3S1358";2312
"S342";"D4S2408";1260
"S342";"D5S818";859
"S342";"D6S1043";2807
"S342";"D7S820";675
"S342";"D8S1179";1547
"S342";"D9S1122";1763
"S342";"FGA";1832
"S342";"PENTA D";744
"S342";"PENTA E";442
"S342";"TH01";4648
"S342";"TPOX";839
"S342";"VWA";332
"S343";"CSF1PO";281
"S343";"D10S1248";1046
"S343";"D12S391";1103
"S343";"D13S317";980
"S343";"D16S539";1502
"S343";"D17S1301";942
"S343";"D18S51";681
"S343";"D19S433";1451
"S343";"D1S1656";468
"S343";"D20S482";3967
"S343";"D21S11";782
"S343";"D22S1045";1878
"S343";"D2S1338";890
"S343";"D2S441";1653
"S343";"D3S1358";3461
"S343";"D4S2408";1319
"S343";"D5S818";888
"S343";"D6S1043";4146
"S343";"D7S820";930
"S343";"D8S1179";1528
"S343";"D9S1122";1971
"S343";"FGA";2214
"S343";"PENTA D";662
"S343";"PENTA E";578
"S343";"TH01";6031
"S343";"TPOX";1036
"S343";"VWA";463
"S344";"CSF1PO";381
"S344";"D10S1248";1018
"S344";"D12S391";857
"S344";"D13S317";1602
"S344";"D16S539";1201
"S344";"D17S1301";935
"S344";"D18S51";941
"S344";"D19S433";1379
"S344";"D1S1656";522
"S344";"D20S482";4341
"S344";"D21S11";559
"S344";"D22S1045";1922
"S344";"D2S1338";1012
"S344";"D2S441";2029
"S344";"D3S1358";2504
"S344";"D4S2408";1249
"S344";"D5S818";701
"S344";"D6S1043";3387
"S344";"D7S820";682
"S344";"D8S1179";1549
"S344";"D9S1122";1773
"S344";"FGA";1769
"S344";"PENTA D";670
"S344";"PENTA E";243
"S344";"TH01";5207
"S344";"TPOX";995
"S344";"VWA";410
"S345";"CSF1PO";315
"S345";"D10S1248";766
"S345";"D12S391";1137
"S345";"D13S317";1342
"S345";"D16S539";1222
"S345";"D17S1301";868
"S345";"D18S51";1036
"S345";"D19S433";805
"S345";"D1S1656";345
"S345";"D20S482";3354
"S345";"D21S11";551
"S345";"D22S1045";756
"S345";"D2S1338";751
"S345";"D2S441";1367
"S345";"D3S1358";2476
"S345";"D4S2408";1026
"S345";"D5S818";693
"S345";"D6S1043";2423
"S345";"D7S820";630
"S345";"D8S1179";1226
"S345";"D9S1122";1563
"S345";"FGA";1566
"S345";"PENTA D";731
"S345";"PENTA E";285
"S345";"TH01";4572
"S345";"TPOX";750
"S345";"VWA";325
"S346";"CSF1PO";456
"S346";"D10S1248";1008
"S346";"D12S391";1113
"S346";"D13S317";1416
"S346";"D16S539";1744
"S346";"D17S1301";961
"S346";"D18S51";1096
"S346";"D19S433";1335
"S346";"D1S1656";337
"S346";"D20S482";3902
"S346";"D21S11";680
"S346";"D22S1045";402
"S346";"D2S1338";1144
"S346";"D2S441";1744
"S346";"D3S1358";2921
"S346";"D4S2408";1721
"S346";"D5S818";824
"S346";"D6S1043";3836
"S346";"D7S820";687
"S346";"D8S1179";1709
"S346";"D9S1122";1952
"S346";"FGA";2128
"S346";"PENTA D";548
"S346";"PENTA E";235
"S346";"TH01";5343
"S346";"TPOX";1375
"S346";"VWA";485
"S347";"CSF1PO";281
"S347";"D10S1248";872
"S347";"D12S391";1098
"S347";"D13S317";1421
"S347";"D16S539";1379
"S347";"D17S1301";668
"S347";"D18S51";661
"S347";"D19S433";1010
"S347";"D1S1656";413
"S347";"D20S482";3595
"S347";"D21S11";438
"S347";"D22S1045";309
"S347";"D2S1338";816
"S347";"D2S441";1140
"S347";"D3S1358";2406
"S347";"D4S2408";1206
"S347";"D5S818";494
"S347";"D6S1043";2629
"S347";"D7S820";521
"S347";"D8S1179";1400
"S347";"D9S1122";1406
"S347";"FGA";1957
"S347";"PENTA D";390
"S347";"PENTA E";230
"S347";"TH01";4098
"S347";"TPOX";860
"S347";"VWA";326
"S348";"CSF1PO";354
"S348";"D10S1248";1450
"S348";"D12S391";1394
"S348";"D13S317";2088
"S348";"D16S539";2143
"S348";"D17S1301";1007
"S348";"D18S51";1342
"S348";"D19S433";1572
"S348";"D1S1656";721
"S348";"D20S482";5704
"S348";"D21S11";1148
"S348";"D22S1045";344
"S348";"D2S1338";1392
"S348";"D2S441";2430
"S348";"D3S1358";4251
"S348";"D4S2408";1536
"S348";"D5S818";1082
"S348";"D6S1043";5162
"S348";"D7S820";954
"S348";"D8S1179";1839
"S348";"D9S1122";2034
"S348";"FGA";3044
"S348";"PENTA D";863
"S348";"PENTA E";401
"S348";"TH01";5725
"S348";"TPOX";636
"S348";"VWA";602
"S349";"CSF1PO";144
"S349";"D10S1248";370
"S349";"D12S391";479
"S349";"D13S317";447
"S349";"D16S539";530
"S349";"D17S1301";461
"S349";"D18S51";485
"S349";"D19S433";403
"S349";"D1S1656";238
"S349";"D20S482";1353
"S349";"D21S11";374
"S349";"D22S1045";492
"S349";"D2S1338";464
"S349";"D2S441";727
"S349";"D3S1358";1059
"S349";"D4S2408";562
"S349";"D5S818";223
"S349";"D6S1043";1619
"S349";"D7S820";414
"S349";"D8S1179";690
"S349";"D9S1122";826
"S349";"FGA";684
"S349";"PENTA D";304
"S349";"PENTA E";164
"S349";"TH01";2177
"S349";"TPOX";410
"S349";"VWA";159
"S35";"CSF1PO";546
"S35";"D10S1248";853
"S35";"D12S391";1036
"S35";"D13S317";1163
"S35";"D16S539";1363
"S35";"D17S1301";795
"S35";"D18S51";1015
"S35";"D19S433";1398
"S35";"D1S1656";347
"S35";"D20S482";3428
"S35";"D21S11";1338
"S35";"D22S1045";1258
"S35";"D2S1338";1176
"S35";"D2S441";1413
"S35";"D3S1358";2295
"S35";"D4S2408";1058
"S35";"D5S818";519
"S35";"D6S1043";2355
"S35";"D7S820";939
"S35";"D8S1179";1672
"S35";"D9S1122";1727
"S35";"FGA";1521
"S35";"PENTA D";657
"S35";"PENTA E";449
"S35";"TH01";4016
"S35";"TPOX";830
"S35";"VWA";416
"S350";"CSF1PO";272
"S350";"D10S1248";717
"S350";"D12S391";883
"S350";"D13S317";921
"S350";"D16S539";1054
"S350";"D17S1301";664
"S350";"D18S51";601
"S350";"D19S433";781
"S350";"D1S1656";338
"S350";"D20S482";2690
"S350";"D21S11";543
"S350";"D22S1045";371
"S350";"D2S1338";804
"S350";"D2S441";1028
"S350";"D3S1358";2333
"S350";"D4S2408";993
"S350";"D5S818";409
"S350";"D6S1043";2613
"S350";"D7S820";566
"S350";"D8S1179";1274
"S350";"D9S1122";1155
"S350";"FGA";1218
"S350";"PENTA D";523
"S350";"PENTA E";238
"S350";"TH01";4357
"S350";"TPOX";745
"S350";"VWA";308
"S351";"CSF1PO";214
"S351";"D10S1248";564
"S351";"D12S391";766
"S351";"D13S317";817
"S351";"D16S539";913
"S351";"D17S1301";599
"S351";"D18S51";683
"S351";"D19S433";994
"S351";"D1S1656";350
"S351";"D20S482";2593
"S351";"D21S11";546
"S351";"D22S1045";623
"S351";"D2S1338";614
"S351";"D2S441";988
"S351";"D3S1358";1642
"S351";"D4S2408";772
"S351";"D5S818";479
"S351";"D6S1043";2004
"S351";"D7S820";584
"S351";"D8S1179";1078
"S351";"D9S1122";1026
"S351";"FGA";1157
"S351";"PENTA D";552
"S351";"PENTA E";234
"S351";"TH01";3490
"S351";"TPOX";558
"S351";"VWA";289
"S352";"CSF1PO";185
"S352";"D10S1248";613
"S352";"D12S391";594
"S352";"D13S317";637
"S352";"D16S539";799
"S352";"D17S1301";534
"S352";"D18S51";728
"S352";"D19S433";615
"S352";"D1S1656";208
"S352";"D20S482";1928
